Log File Information
Timestamp,20250412_140237
Port,/dev/ttyACM0
Baud Rate,115200

Time(ms) (s),Heading(°) (degrees),WindDir(°),RelWind(°),WindSpd(mph),Lat,Lon,Sat,Rudder(°),Sail(°),TargetSail(°),Status
2137,309.10,327.00,0.00,0.00,0.000000,0.000000,0,0.00,0.00,90.00,90.00,90.00,GPS_ERROR
3171,309.10,335.00,25.90,0.00,52.484012,-1.889203,11,0.00,292.81,115.84,0.00,0.00,OK
4204,309.30,335.00,25.70,0.00,52.484012,-1.889203,12,0.00,292.81,115.74,0.00,0.00,OK
5242,309.30,345.00,35.70,3.36,52.484012,-1.889203,11,0.00,292.81,115.74,0.00,0.00,OK
6277,309.30,356.00,46.70,3.36,52.484012,-1.889203,11,0.00,292.81,115.74,2.00,2.00,OK
