Log File Information
Timestamp,20250412_140035
Port,/dev/ttyACM0
Baud Rate,115200

Time(ms) (s),Heading(°) (degrees),WindDir(°),RelWind(°),WindSpd(mph),Lat,Lon,Sat,Rudder(°),Sail(°),TargetSail(°),Status
96025,45.10,339.00,293.90,3.84,52.484081,-1.889298,10,0.00,206.84,68.21,44.00,44.00,OK
97061,45.10,339.00,293.90,3.84,52.484081,-1.889298,10,0.00,206.84,68.21,44.00,44.00,OK
98100,45.10,339.00,293.90,3.84,52.484081,-1.889298,10,0.00,206.84,68.21,44.00,44.00,OK
99125,44.70,339.00,294.30,3.36,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
100152,44.70,339.00,294.30,3.36,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
101482,44.70,339.00,294.30,3.36,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
102502,44.70,339.00,294.30,3.36,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
103529,44.70,339.00,294.30,2.40,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
104567,44.70,339.00,294.30,2.40,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
105595,44.70,339.00,294.30,2.40,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
106669,44.70,339.00,294.30,2.40,52.484081,-1.889298,10,0.00,206.84,68.41,42.00,42.00,OK
107694,44.70,339.00,294.30,2.40,52.484081,-1.889298,11,0.00,206.84,68.41,42.00,42.00,OK
108732,44.70,339.00,294.30,1.92,52.484081,-1.889298,11,0.00,206.84,68.41,42.00,42.00,OK
109760,44.60,339.00,294.40,1.92,52.484081,-1.889298,11,0.00,206.84,68.46,42.00,42.00,OK
110788,44.70,339.00,294.30,1.92,52.484081,-1.889298,11,0.00,206.84,68.41,42.00,42.00,OK
111847,44.60,339.00,294.40,1.92,52.484081,-1.889298,11,0.00,206.84,68.46,42.00,42.00,OK
112872,44.60,339.00,294.40,1.92,52.484081,-1.889298,11,0.00,206.84,68.46,42.00,42.00,OK
113911,44.60,339.00,294.40,0.96,52.484081,-1.889298,11,0.00,206.84,68.46,42.00,42.00,OK
114938,44.60,0.00,315.40,0.96,52.484081,-1.889298,11,0.00,206.84,68.46,0.00,0.00,OK
115976,44.70,53.00,8.30,0.96,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
117029,44.70,70.00,25.30,0.96,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
118064,44.70,62.00,17.30,0.96,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
119098,44.70,47.00,2.30,1.44,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
120134,44.70,48.00,3.30,1.44,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
121181,44.70,44.00,359.30,1.44,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
122237,44.70,47.00,2.30,1.44,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
123271,44.70,51.00,6.30,2.88,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
124305,44.70,43.00,358.30,2.88,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
125356,44.70,44.00,359.30,2.88,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
126389,44.50,43.00,358.50,2.88,52.484081,-1.889298,11,0.00,206.84,68.51,0.00,0.00,OK
127456,44.50,43.00,358.50,2.88,52.484081,-1.889298,11,0.00,206.84,68.51,0.00,0.00,OK
128492,45.50,43.00,357.50,2.88,52.484081,-1.889298,11,0.00,206.84,68.01,0.00,0.00,OK
129525,44.90,44.00,359.10,2.88,52.484081,-1.889298,11,0.00,206.84,68.31,0.00,0.00,OK
130563,44.80,46.00,1.20,2.88,52.484081,-1.889298,11,0.00,206.84,68.36,0.00,0.00,OK
131596,44.70,46.00,1.30,2.88,52.484081,-1.889298,11,0.00,206.84,68.41,0.00,0.00,OK
132651,43.80,46.00,2.20,2.88,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
133684,43.80,46.00,2.20,1.92,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
134721,43.30,52.00,8.70,1.92,52.484081,-1.889298,11,0.00,206.84,69.11,0.00,0.00,OK
135758,43.80,51.00,7.20,1.92,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
136792,43.80,51.00,7.20,1.92,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
137860,43.80,51.00,7.20,1.92,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
138895,43.80,51.00,7.20,1.92,52.484081,-1.889298,10,0.00,206.84,68.86,0.00,0.00,OK
139928,43.80,51.00,7.20,1.92,52.484081,-1.889298,11,0.00,206.84,68.86,0.00,0.00,OK
140968,50.50,51.00,0.50,1.92,52.484081,-1.889298,11,0.00,206.84,65.51,0.00,0.00,OK
142003,84.30,51.00,326.70,1.92,52.484081,-1.889298,11,0.00,206.84,48.61,0.00,0.00,OK
143056,91.60,51.00,319.40,1.92,52.484081,-1.889298,11,0.00,206.84,45.00,0.00,0.00,OK
144092,35.70,51.00,15.30,0.96,52.484081,-1.889298,11,0.00,206.84,72.91,0.00,0.00,OK
145129,22.50,51.00,28.50,0.96,52.484081,-1.889298,11,0.00,206.84,79.51,0.00,0.00,OK
146162,50.30,51.00,0.70,0.96,52.484081,-1.889298,11,0.00,206.84,65.61,0.00,0.00,OK
147198,75.40,51.00,335.60,0.96,52.484081,-1.889298,11,0.00,206.84,53.06,0.00,0.00,OK
148267,50.80,51.00,0.20,0.96,52.484050,-1.889268,11,1.59,189.02,65.24,0.00,0.00,OK
149302,47.40,51.00,3.60,0.96,52.484050,-1.889268,11,0.00,172.62,66.94,0.00,0.00,OK
150339,46.20,51.00,4.80,0.96,52.484046,-1.889277,11,0.00,204.83,67.57,0.00,0.00,OK
151372,59.50,51.00,351.50,0.96,52.484043,-1.889282,11,2.04,211.05,60.94,0.00,0.00,OK
152420,56.40,43.00,346.60,0.96,52.484039,-1.889285,11,1.98,210.50,62.50,0.00,0.00,OK
153481,50.10,329.00,278.90,0.96,52.484035,-1.889290,11,1.96,206.94,65.67,74.00,74.00,OK
154519,65.40,329.00,263.60,0.96,52.484031,-1.889293,11,1.93,200.68,58.03,104.00,104.00,OK
155547,26.40,329.00,302.60,0.96,52.484031,-1.889302,11,1.72,205.60,77.56,26.00,26.00,OK
156600,25.70,329.00,303.30,0.96,52.484031,-1.889303,11,0.00,198.99,77.92,24.00,24.00,OK
157635,25.70,350.00,324.30,0.96,52.484031,-1.889305,11,0.00,174.35,77.92,0.00,0.00,OK
158704,26.10,102.00,75.90,0.48,52.484024,-1.889307,11,0.00,149.76,77.73,60.00,60.00,OK
159746,26.50,68.00,41.50,0.48,52.484024,-1.889307,11,0.00,149.76,77.53,0.00,0.00,OK
160783,37.30,0.00,322.70,0.48,52.484024,-1.889307,11,0.00,149.76,72.13,0.00,0.00,OK
161815,39.30,0.00,320.70,0.48,52.484024,-1.889307,11,0.00,149.76,71.13,0.00,0.00,OK
162863,39.20,0.00,320.80,0.48,52.484024,-1.889307,11,0.00,149.76,71.18,0.00,0.00,OK
163915,39.30,0.00,320.70,0.48,52.484024,-1.889307,11,0.00,149.76,71.13,0.00,0.00,OK
164950,39.30,0.00,320.70,0.48,52.484024,-1.889307,11,0.00,149.76,71.13,0.00,0.00,OK
165989,39.50,0.00,320.50,0.48,52.484024,-1.889307,11,0.00,149.76,71.03,0.00,0.00,OK
167035,39.50,0.00,320.50,0.48,52.484024,-1.889307,11,0.00,149.76,71.03,0.00,0.00,OK
168070,39.50,0.00,320.50,0.48,52.484024,-1.889307,11,0.00,149.76,71.03,0.00,0.00,OK
169138,39.50,0.00,320.50,0.48,52.484024,-1.889307,11,0.00,149.76,71.03,0.00,0.00,OK
170171,40.30,0.00,319.70,0.48,52.484024,-1.889307,11,0.00,149.76,70.63,0.00,0.00,OK
171206,39.90,0.00,320.10,0.48,52.484024,-1.889307,11,0.00,149.76,70.83,0.00,0.00,OK
172244,39.20,337.00,297.80,0.48,52.484024,-1.889307,11,0.00,149.76,71.18,36.00,36.00,OK
173281,39.20,325.00,285.80,1.44,52.484024,-1.889307,11,0.00,149.76,71.18,60.00,60.00,OK
174326,39.20,323.00,283.80,1.44,52.484024,-1.889307,11,0.00,149.76,71.18,64.00,64.00,OK
175364,39.30,254.00,214.70,1.44,52.484024,-1.889307,11,0.00,149.76,71.13,180.00,180.00,OK
176392,41.40,305.00,263.60,1.44,52.484024,-1.889307,11,0.00,149.76,70.08,104.00,104.00,OK
177419,40.90,300.00,259.10,1.44,52.484024,-1.889307,11,0.00,149.76,70.33,112.00,112.00,OK
178456,40.80,312.00,271.20,3.36,52.484024,-1.889307,11,0.00,149.76,70.38,88.00,88.00,OK
179502,40.70,308.00,267.30,3.36,52.484024,-1.889307,11,0.00,149.76,70.43,96.00,96.00,OK
180539,39.90,307.00,267.10,3.36,52.484024,-1.889307,11,0.00,149.76,70.83,96.00,96.00,OK
181566,39.80,265.00,225.20,3.36,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
182615,39.80,255.00,215.20,3.36,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
183653,39.80,263.00,223.20,5.28,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
184723,39.80,259.00,219.20,5.28,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
185757,39.80,234.00,194.20,5.28,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
186796,39.80,233.00,193.20,5.28,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
187830,39.80,233.00,193.20,5.28,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
188877,39.80,206.00,166.20,3.84,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
189936,39.80,209.00,169.20,3.84,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
190974,39.80,204.00,164.20,3.84,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
192009,39.80,179.00,139.20,3.84,52.484024,-1.889307,11,0.00,149.76,70.88,180.00,180.00,OK
193060,39.80,159.00,119.20,3.84,52.484024,-1.889307,11,0.00,149.76,70.88,148.00,148.00,OK
194100,39.80,159.00,119.20,4.32,52.484024,-1.889307,11,0.00,149.76,70.88,148.00,148.00,OK
195174,39.80,159.00,119.20,4.32,52.484024,-1.889307,11,0.00,149.76,70.88,148.00,148.00,OK
196201,39.80,158.00,118.20,4.32,52.484024,-1.889307,11,0.00,149.76,70.88,146.00,146.00,OK
197238,39.80,158.00,118.20,4.32,52.484024,-1.889307,11,0.00,149.76,70.88,146.00,146.00,OK
198275,39.80,156.00,116.20,4.32,52.484024,-1.889307,10,0.00,149.76,70.88,142.00,142.00,OK
199326,39.80,156.00,116.20,3.36,52.484024,-1.889307,10,0.00,149.76,70.88,142.00,142.00,OK
200384,77.10,156.00,78.90,3.36,52.484024,-1.889307,10,0.00,149.76,52.23,66.00,66.00,OK
201414,82.30,156.00,73.70,3.36,52.484024,-1.889307,11,0.00,149.76,49.63,56.00,56.00,OK
202450,82.50,155.00,72.50,3.36,52.484024,-1.889307,11,0.00,149.76,49.53,54.00,54.00,OK
203501,78.60,155.00,76.40,2.40,52.484024,-1.889307,11,0.00,149.76,51.48,62.00,62.00,OK
204538,78.80,155.00,76.20,2.40,52.484024,-1.889307,11,0.00,149.76,51.38,62.00,62.00,OK
205609,79.60,155.00,75.40,2.40,52.484024,-1.889307,11,0.00,149.76,50.98,60.00,60.00,OK
206638,80.80,154.00,73.20,2.40,52.484024,-1.889307,11,0.00,149.76,50.38,56.00,56.00,OK
207677,79.80,154.00,74.20,2.40,52.484024,-1.889307,11,0.00,149.76,50.88,58.00,58.00,OK
208715,79.70,154.00,74.30,1.44,52.484024,-1.889307,11,0.00,149.76,50.93,58.00,58.00,OK
209740,79.70,153.00,73.30,1.44,52.484024,-1.889307,11,0.00,149.76,50.93,56.00,56.00,OK
210798,79.70,153.00,73.30,1.44,52.484024,-1.889307,11,0.00,149.76,50.93,56.00,56.00,OK
211825,80.10,153.00,72.90,1.44,52.484024,-1.889307,11,0.00,149.76,50.73,54.00,54.00,OK
212862,80.10,153.00,72.90,1.44,52.484024,-1.889307,11,0.00,149.76,50.73,54.00,54.00,OK
213903,80.10,152.00,71.90,1.44,52.484024,-1.889307,11,0.00,149.76,50.73,52.00,52.00,OK
214928,80.20,152.00,71.80,1.44,52.484024,-1.889307,11,0.00,149.76,50.68,52.00,52.00,OK
215986,80.30,152.00,71.70,1.44,52.484024,-1.889307,11,0.00,149.76,50.63,52.00,52.00,OK
217013,77.70,152.00,74.30,1.44,52.484024,-1.889307,11,0.00,149.76,51.93,58.00,58.00,OK
218050,77.70,112.00,34.30,1.44,52.484024,-1.889307,11,0.00,149.76,51.93,0.00,0.00,OK
219089,77.60,171.00,93.40,0.48,52.484024,-1.889307,11,0.00,149.76,51.98,96.00,96.00,OK
220114,77.60,178.00,100.40,0.48,52.484024,-1.889307,11,0.00,149.76,51.98,110.00,110.00,OK
221163,77.50,163.00,85.50,0.48,52.484024,-1.889307,11,0.00,149.76,52.03,80.00,80.00,OK
38538,67.30,0.00,0.00,15.36,0.000000,0.000000,0,0.00,0.00,90.00,90.00,90.00,GPS_ERROR
39568,67.30,0.00,292.70,15.36,52.484222,-1.889242,9,0.04,36.13,56.91,46.00,46.00,OK
40607,67.30,0.00,292.70,15.36,52.484214,-1.889243,9,0.13,24.08,56.91,46.00,46.00,OK
41635,67.30,328.00,260.70,15.36,52.484214,-1.889242,9,0.28,352.74,56.91,110.00,110.00,OK
42674,67.30,289.00,221.70,15.36,52.484210,-1.889242,9,0.19,357.92,56.91,180.00,180.00,OK
43730,67.30,289.00,221.70,2.40,52.484207,-1.889243,9,0.28,344.38,56.91,180.00,180.00,OK
44758,67.40,289.00,221.60,2.40,52.484203,-1.889242,9,0.22,106.06,56.85,180.00,180.00,OK
45792,67.90,289.00,221.10,2.40,52.484203,-1.889245,9,0.39,324.05,56.62,180.00,180.00,OK
46827,67.90,289.00,221.10,2.40,52.484199,-1.889245,11,0.00,332.39,56.62,180.00,180.00,OK
47878,67.90,289.00,221.10,2.40,52.484195,-1.889243,11,0.00,226.39,56.61,180.00,180.00,OK
48933,67.90,289.00,221.10,1.92,52.484191,-1.889243,11,0.00,131.28,56.61,180.00,180.00,OK
49964,67.60,342.00,274.40,1.92,52.484191,-1.889243,11,0.00,131.28,56.76,82.00,82.00,OK
51001,67.40,309.00,241.60,1.92,52.484191,-1.889243,11,0.00,131.28,56.86,148.00,148.00,OK
52026,67.40,303.00,235.60,1.92,52.484191,-1.889243,11,0.00,131.28,56.86,160.00,160.00,OK
53065,67.40,303.00,235.60,1.92,52.484191,-1.889243,11,0.00,131.28,56.86,160.00,160.00,OK
54127,67.40,303.00,235.60,2.40,52.484191,-1.889243,11,0.00,131.28,56.86,160.00,160.00,OK
55157,67.40,302.00,234.60,2.40,52.484191,-1.889243,11,0.00,131.28,56.86,162.00,162.00,OK
56182,67.40,302.00,234.60,2.40,52.484191,-1.889243,11,0.00,131.28,56.86,162.00,162.00,OK
57221,67.20,301.00,233.80,2.40,52.484191,-1.889243,11,0.00,131.28,56.96,164.00,164.00,OK
58259,68.90,301.00,232.10,2.40,52.484191,-1.889243,11,0.00,131.28,56.11,166.00,166.00,OK
59308,69.00,324.00,255.00,2.88,52.484191,-1.889243,11,0.00,131.28,56.06,120.00,120.00,OK
60338,69.00,13.00,304.00,2.88,52.484191,-1.889243,11,0.00,131.28,56.06,22.00,22.00,OK
