Log File Information
Timestamp,20250417_174731
Port,/dev/ttyACM0
Baud Rate,115200
Time(ms) (s),Heading(°) (degrees),WindDir(°),RelWind(°),WindSpd(mph),Lat,Lon,Sat,Rudder(°),Sail(°),TargetSail(°),Status
614415,233.8,3.36,52.484218,-1.89012,9,1.59,348.42,45.0,164.0,164.0,OK
615460,233.3,3.36,52.484218,-1.890122,9,1.5,348.94,45.0,164.0,164.0,OK
616505,234.7,3.36,52.484218,-1.890122,9,0.0,350.32,45.0,162.0,162.0,OK
617550,233.5,2.88,52.484222,-1.890122,9,0.0,353.06,45.0,164.0,164.0,OK
618595,233.6,2.88,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
619640,233.8,2.88,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
620685,233.6,2.88,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
621730,233.3,2.88,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
622775,233.9,1.92,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
623820,233.7,1.92,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
624865,231.2,1.92,52.484222,-1.890122,9,0.0,356.97,45.0,168.0,168.0,OK
625910,231.7,1.92,52.484222,-1.890122,9,0.0,356.97,45.0,168.0,168.0,OK
626955,229.7,1.92,52.484222,-1.890122,9,0.0,356.97,45.0,172.0,172.0,OK
628000,229.5,1.44,52.484222,-1.890122,8,0.0,356.97,45.0,172.0,172.0,OK
629045,233.7,1.44,52.484222,-1.890122,9,0.0,356.97,45.0,164.0,164.0,OK
630090,234.0,1.44,52.484222,-1.890122,8,0.0,356.97,45.0,162.0,162.0,OK
631135,239.6,1.44,52.484222,-1.890122,9,0.0,356.97,45.0,152.0,152.0,OK
632180,236.8,1.44,52.484222,-1.890122,9,0.0,356.97,45.0,158.0,158.0,OK
633225,234.3,1.44,52.484222,-1.890122,9,0.0,356.97,45.0,162.0,162.0,OK
634270,227.7,1.44,52.484222,-1.890122,7,0.0,356.97,45.0,176.0,176.0,OK
635315,229.1,1.44,52.484222,-1.890122,8,0.0,356.97,45.0,172.0,172.0,OK
636360,229.6,1.44,52.484222,-1.890122,7,0.0,356.97,45.0,172.0,172.0,OK
637405,230.0,2.4,52.484222,-1.890122,8,0.0,356.97,45.0,170.0,170.0,OK
638450,227.3,2.4,52.484222,-1.890122,8,0.0,356.97,45.0,176.0,176.0,OK
639495,227.6,2.4,52.484222,-1.890122,8,0.0,356.97,45.0,176.0,176.0,OK
640540,233.7,2.4,52.484222,-1.890122,7,0.0,356.97,45.0,164.0,164.0,OK
641585,239.2,2.4,52.484222,-1.890122,9,0.0,356.97,45.0,152.0,152.0,OK
642630,239.3,2.88,52.484222,-1.890122,8,0.0,356.97,45.0,152.0,152.0,OK
643675,239.3,2.88,52.484222,-1.890122,8,0.0,356.97,45.0,152.0,152.0,OK
644720,239.5,2.88,52.484222,-1.890122,8,0.0,356.97,45.0,152.0,152.0,OK
645765,0.0,5.76,0.0,0.0,0,0.0,0.0,90.0,90.0,90.0,GPS_ERROR
646810,243.9,5.76,52.484222,-1.890122,9,0.0,356.97,131.09,144.0,144.0,OK
647855,247.6,5.76,52.484222,-1.890122,9,0.0,356.97,132.44,136.0,136.0,OK
648900,241.0,5.76,52.484222,-1.890122,9,0.0,356.97,126.64,148.0,148.0,OK
649945,258.3,5.76,52.484222,-1.890122,8,0.0,356.97,126.79,114.0,114.0,OK
650990,265.6,1.44,52.484222,-1.890122,8,0.0,356.97,120.44,100.0,100.0,OK
652035,284.1,1.44,52.48423,-1.890043,9,0.0,356.97,117.6,62.0,62.0,OK
653080,299.0,1.44,52.484241,-1.890042,9,2.61,56.88,126.7,32.0,32.0,OK
654125,329.3,1.44,52.484249,-1.890038,9,3.26,34.55,131.43,0.0,0.0,OK
655170,330.5,1.44,52.48426,-1.890033,8,3.32,38.23,126.54,0.0,0.0,OK
656215,307.2,2.88,52.484272,-1.890032,8,4.76,22.52,120.35,16.0,16.0,OK
657260,302.5,2.88,52.484287,-1.89003,7,4.91,19.23,119.79,26.0,26.0,OK
658305,310.2,2.88,52.484291,-1.890022,7,3.96,32.89,124.02,10.0,10.0,OK
659350,311.8,2.88,52.484298,-1.890013,7,4.22,30.11,125.29,8.0,8.0,OK
660395,305.3,2.88,52.484306,-1.890007,7,4.26,37.95,122.73,20.0,20.0,OK
661440,278.0,3.84,52.484313,-1.889997,9,4.61,38.73,115.08,74.0,74.0,OK
662485,257.3,3.84,52.484325,-1.889987,9,4.26,39.09,109.97,116.0,116.0,OK
663530,241.3,3.84,52.484336,-1.889973,8,4.06,59.31,100.7,148.0,148.0,OK
664575,217.1,3.84,52.48434,-1.88996,8,4.3,65.62,91.51,180.0,180.0,OK
665620,213.9,3.84,52.484344,-1.889943,8,4.69,84.14,94.4,180.0,180.0,OK
666665,215.8,3.36,52.484344,-1.889927,8,3.85,83.32,95.28,180.0,180.0,OK
667710,216.2,3.36,52.484344,-1.88991,8,4.32,92.31,96.75,180.0,180.0,OK
668755,202.2,3.36,52.484344,-1.889893,9,4.8,94.63,91.7,180.0,180.0,OK
669800,179.4,3.36,52.48434,-1.889875,8,4.37,98.88,81.89,180.0,180.0,OK
670845,152.2,3.36,52.484336,-1.889858,7,4.02,111.27,70.52,180.0,180.0,OK
671890,151.3,2.4,52.484333,-1.889847,7,3.87,128.15,70.18,180.0,180.0,OK
672935,151.8,2.4,52.484325,-1.889835,8,4.48,143.5,70.38,180.0,180.0,OK
673980,154.4,2.4,52.484321,-1.889825,8,3.37,136.33,71.58,180.0,180.0,OK
675025,172.1,2.4,52.484313,-1.889817,9,3.33,157.51,79.97,180.0,180.0,OK
676070,179.0,1.92,52.48431,-1.889812,9,2.48,157.66,82.37,180.0,180.0,OK
677115,156.9,1.92,52.484302,-1.889807,9,3.17,154.49,70.8,180.0,180.0,OK
678160,142.0,1.92,52.484283,-1.889793,9,3.69,157.7,64.82,180.0,180.0,OK
679205,146.2,1.92,52.484279,-1.889783,9,3.94,155.79,67.49,180.0,180.0,OK
680250,159.8,1.92,52.484268,-1.889777,9,3.41,146.38,74.93,180.0,180.0,OK
681295,188.8,1.92,52.484264,-1.889768,9,3.8,145.57,91.26,180.0,180.0,OK
682340,214.3,1.92,52.484256,-1.88976,9,3.59,141.33,100.47,180.0,180.0,OK
683385,231.4,1.92,52.484249,-1.889745,8,3.65,129.91,107.84,168.0,168.0,OK
684430,249.2,1.92,52.484245,-1.88973,7,4.26,121.31,110.59,132.0,132.0,OK
685475,234.3,1.92,52.484241,-1.889717,8,3.83,105.53,99.31,162.0,162.0,OK
686520,209.3,3.36,52.484233,-1.889698,8,4.33,105.51,94.01,180.0,180.0,OK
687565,207.7,3.36,52.48423,-1.889687,7,2.5,96.6,97.71,180.0,180.0,OK
688610,227.2,3.36,52.484226,-1.889677,7,2.94,114.78,99.03,176.0,176.0,OK
689655,266.1,3.36,52.484226,-1.889658,8,3.7,103.91,106.49,98.0,98.0,OK
690700,265.3,3.36,52.484226,-1.889638,9,4.17,94.41,106.95,100.0,100.0,OK
691745,265.8,5.76,52.484226,-1.88962,8,4.02,90.8,107.8,100.0,100.0,OK
692790,258.5,5.76,52.48423,-1.889603,8,3.94,83.34,105.25,114.0,114.0,OK
693835,252.4,5.76,52.484226,-1.889587,8,3.87,92.3,102.52,126.0,126.0,OK
694880,237.9,5.76,52.484222,-1.88956,9,4.15,96.91,103.78,156.0,156.0,OK
695925,241.8,5.76,52.484218,-1.889542,9,4.2,91.89,105.03,148.0,148.0,OK
696970,266.7,7.2,52.484214,-1.889522,8,5.37,102.54,114.29,98.0,98.0,OK
698015,274.3,7.2,52.48421,-1.889493,9,7.15,107.8,117.52,82.0,82.0,OK
699060,274.8,7.2,52.484207,-1.889472,8,5.19,101.43,118.26,82.0,82.0,OK
700105,252.3,7.2,52.484203,-1.889453,8,4.59,99.29,108.04,126.0,126.0,OK
701150,232.7,7.2,52.484199,-1.889432,9,7.15,113.59,100.15,166.0,166.0,OK
702195,214.6,5.76,52.484191,-1.88941,9,4.78,109.8,92.07,180.0,180.0,OK
703240,190.1,5.76,52.484188,-1.889392,9,5.09,115.01,90.42,180.0,180.0,OK
704285,184.5,5.76,52.48418,-1.889373,9,5.76,128.32,90.45,180.0,180.0,OK
705330,169.1,5.76,52.484165,-1.889348,9,4.33,130.7,89.8,180.0,180.0,OK
706375,174.9,5.28,52.484157,-1.889333,9,3.83,140.67,104.43,180.0,180.0,OK
707420,165.4,5.28,52.484149,-1.889318,9,5.09,117.49,100.21,180.0,180.0,OK
708465,125.5,5.28,52.484142,-1.889315,8,4.02,150.97,85.66,160.0,160.0,OK
709510,105.9,5.28,52.484134,-1.889318,9,2.17,212.27,77.55,120.0,120.0,OK
710555,186.4,5.28,52.484123,-1.889315,9,3.39,192.68,83.63,180.0,180.0,OK
711600,225.3,5.28,52.484111,-1.889312,9,5.69,172.59,89.99,180.0,180.0,OK
712645,133.3,5.28,52.4841,-1.889303,9,4.57,174.42,99.74,176.0,176.0,OK
713690,150.1,5.28,52.484088,-1.889287,8,4.94,151.45,106.4,180.0,180.0,OK
714735,156.0,5.28,52.484077,-1.889275,9,4.28,134.52,108.91,180.0,180.0,OK
715780,162.2,5.28,52.484069,-1.889263,9,3.94,137.63,118.14,180.0,180.0,OK
716825,155.3,4.32,52.484058,-1.889255,9,5.57,155.42,129.23,180.0,180.0,OK
717870,125.5,4.32,52.484043,-1.889248,8,5.2,160.14,135.0,160.0,160.0,OK
718915,105.6,4.32,52.484031,-1.889245,7,4.41,180.4,135.0,120.0,120.0,OK
719960,97.5,4.32,52.48402,-1.88925,8,4.0,200.25,135.0,104.0,104.0,OK
721005,89.1,4.32,52.484012,-1.889255,9,2.7,198.31,135.0,88.0,88.0,OK
722050,95.1,1.92,52.484008,-1.889258,9,0.0,197.68,135.0,100.0,100.0,OK
723095,129.7,1.92,52.484012,-1.88926,9,0.0,326.01,45.0,168.0,168.0,OK
724140,156.1,1.92,52.484012,-1.88926,9,0.0,40.31,45.0,180.0,180.0,OK
725185,225.5,1.92,52.484012,-1.88926,9,0.0,40.31,45.0,180.0,180.0,OK
726230,264.4,1.92,52.484012,-1.88926,9,0.0,40.31,56.56,102.0,102.0,OK
727275,294.6,2.4,52.484012,-1.88926,9,0.0,40.31,69.66,42.0,42.0,OK
728320,341.4,2.4,52.484012,-1.88926,9,0.0,40.31,78.56,0.0,0.0,OK
729365,3.3,2.4,52.484012,-1.88926,9,0.0,40.31,85.01,0.0,0.0,OK
730410,17.9,2.4,52.484012,-1.88926,9,0.0,40.31,92.31,0.0,0.0,OK
731455,56.9,2.88,52.484031,-1.889302,9,0.0,40.31,125.23,22.0,22.0,OK
732500,85.9,2.88,52.484043,-1.889305,9,3.46,345.49,135.0,80.0,80.0,OK
733545,110.0,2.88,52.484046,-1.88931,9,2.93,343.74,135.0,130.0,130.0,OK
734590,110.5,2.88,52.48405,-1.889313,9,2.83,339.06,135.0,130.0,130.0,OK
735635,117.5,2.88,52.48405,-1.889317,9,2.07,327.36,135.0,144.0,144.0,OK
736680,117.4,2.88,52.484046,-1.889318,8,0.0,273.35,135.0,144.0,144.0,OK
737725,117.2,2.88,52.484046,-1.88932,9,0.0,194.27,135.0,144.0,144.0,OK
738770,117.2,2.88,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
739815,117.2,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
740860,117.2,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
741905,117.2,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
742950,117.2,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
743995,117.2,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
745040,117.2,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
746085,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
747130,117.3,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
748175,117.3,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
749220,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
750265,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
751310,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
752355,117.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
753400,117.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
754445,117.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
755490,117.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
756535,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
757580,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
758625,117.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
759670,117.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
760715,117.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
761760,117.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
762805,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
763850,117.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
764895,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
765940,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
766985,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
768030,117.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
769075,116.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
770120,115.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,140.0,140.0,OK
771165,115.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,140.0,140.0,OK
772210,107.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,124.0,124.0,OK
773255,106.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,122.0,122.0,OK
774300,106.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,122.0,122.0,OK
775345,106.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,122.0,122.0,OK
776390,105.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,120.0,120.0,OK
777435,104.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,118.0,118.0,OK
778480,104.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,118.0,118.0,OK
779525,103.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,116.0,116.0,OK
780570,102.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,114.0,114.0,OK
781615,101.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,112.0,112.0,OK
782660,101.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,112.0,112.0,OK
783705,101.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,112.0,112.0,OK
784750,101.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,112.0,112.0,OK
785795,100.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,110.0,110.0,OK
786840,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
787885,98.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
788930,98.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
789975,98.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
791020,98.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
792065,98.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
793110,98.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
794155,98.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
795200,98.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,106.0,106.0,OK
796245,99.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
797290,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
798335,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
799380,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
800425,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
801470,99.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
802515,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
803560,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
804605,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
805650,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
806695,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
807740,99.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
808785,99.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
809830,99.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
810875,99.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
811920,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
812965,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
814010,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
815055,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
816100,99.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
817145,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
818190,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
819235,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
820280,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
821325,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
822370,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
823415,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
824460,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
825505,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
826550,99.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
827595,99.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
828640,99.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,108.0,108.0,OK
829685,99.3,0.48,52.484046,-1.88932,9,0.0,126.56,135.0,108.0,108.0,OK
830730,100.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,110.0,110.0,OK
831775,105.3,0.48,52.484046,-1.88932,8,0.0,126.56,135.0,120.0,120.0,OK
832820,106.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,122.0,122.0,OK
833865,108.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,126.0,126.0,OK
834910,108.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
835955,108.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
837000,108.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
838045,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
839090,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
840135,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
841180,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
842225,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
843270,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
844315,108.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,126.0,126.0,OK
845360,109.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,128.0,128.0,OK
846405,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
847450,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
848495,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
849540,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
850585,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
851630,114.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
852675,114.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
853720,114.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
854765,114.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
855810,114.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,138.0,138.0,OK
856855,116.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
857900,116.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
858945,116.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,142.0,142.0,OK
859990,116.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
861035,116.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
862080,116.3,2.4,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
863125,116.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
864170,116.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
865215,116.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
866260,116.3,2.88,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
867305,116.3,2.88,52.484046,-1.88932,7,0.0,126.56,135.0,142.0,142.0,OK
868350,116.3,1.92,52.484046,-1.88932,7,0.0,126.56,135.0,142.0,142.0,OK
869395,116.3,1.92,52.484046,-1.88932,7,0.0,126.56,135.0,142.0,142.0,OK
870440,116.3,1.92,52.484046,-1.88932,7,0.0,126.56,135.0,142.0,142.0,OK
871485,116.3,1.92,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
872530,116.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
873575,116.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
874620,116.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
875665,116.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
876710,116.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,142.0,142.0,OK
877755,117.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,144.0,144.0,OK
878800,125.3,0.96,52.484046,-1.88932,9,0.0,126.56,135.0,160.0,160.0,OK
879845,126.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,162.0,162.0,OK
880890,127.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,164.0,164.0,OK
881935,135.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
882980,137.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
884025,139.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
885070,146.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
886115,173.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
887160,192.3,0.96,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
888205,205.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
889250,223.3,1.44,52.484046,-1.88932,8,0.0,126.56,135.0,180.0,180.0,OK
890295,223.3,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
891340,223.3,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
892385,226.3,1.44,52.484046,-1.88932,9,0.0,126.56,135.0,178.0,178.0,OK
893430,234.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,162.0,162.0,OK
894475,230.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,170.0,170.0,OK
895520,230.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,170.0,170.0,OK
896565,228.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,174.0,174.0,OK
897610,202.3,2.4,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
898655,204.3,2.88,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
899700,205.3,2.88,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
900745,205.3,2.88,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
901790,205.3,2.88,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
902835,205.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
903880,205.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
904925,206.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,180.0,180.0,OK
905970,241.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,148.0,148.0,OK
907015,241.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,148.0,148.0,OK
908060,242.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,146.0,146.0,OK
909105,242.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,146.0,146.0,OK
910150,237.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,156.0,156.0,OK
911195,243.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,144.0,144.0,OK
912240,240.3,1.92,52.484046,-1.88932,9,0.0,126.56,135.0,150.0,150.0,OK
913285,239.3,3.84,52.484046,-1.88932,9,0.0,126.56,135.0,152.0,152.0,OK
914330,237.3,3.84,52.484046,-1.88932,9,0.0,126.56,135.0,156.0,156.0,OK
915375,235.3,3.84,52.484046,-1.88932,9,0.0,126.56,135.0,160.0,160.0,OK
916420,244.3,3.84,52.484046,-1.88932,9,0.0,126.56,135.0,142.0,142.0,OK
917465,258.3,3.84,52.484046,-1.88932,9,0.0,126.56,135.0,114.0,114.0,OK
918510,254.3,4.32,52.484046,-1.88932,9,0.0,126.56,135.0,122.0,122.0,OK
919555,255.3,4.32,52.484046,-1.88932,9,0.0,126.56,135.0,120.0,120.0,OK
920600,249.3,4.32,52.484046,-1.88932,9,0.0,126.56,135.0,132.0,132.0,OK
921645,247.3,4.32,52.484046,-1.88932,9,0.0,126.56,135.0,136.0,136.0,OK
